transaction_id;date;customer_id;product_id;quantity;campaign_id
1864;15/5/23;C1011;P103;3;MC1001
1865;1/12/23;C1038;P109;4;MC1002
1866;24/1/23;C1041;P118;3;MC1005
1867;22/9/23;C1015;P114;9;MC1002
1868;29/12/23;C1005;P118;4;MC1002
1869;13/4/23;C1005;P102;9;MC1003
1870;9/4/23;C1029;P104;9;MC1003
1871;12/3/23;C1037;P113;4;MC1004
1872;28/7/23;C1012;P113;10;MC1005
1873;14/8/23;C1022;P110;3;MC1003
1874;20/3/23;C1047;P118;2;MC1005
1875;15/5/23;C1041;P107;7;MC1003
1876;21/6/23;C1035;P108;9;MC1002
1877;12/5/23;C1048;P109;6;MC1004
1878;14/10/23;C1018;P111;5;MC1003
1879;9/5/23;C1037;P120;1;MC1002
1880;4/3/23;C1031;P110;4;MC1003
1881;30/3/23;C1029;P101;9;MC1002
1882;18/12/23;C1004;P113;2;MC1004
1883;22/5/23;C1020;P113;5;MC1004
1884;26/2/23;C1049;P119;4;MC1002
1885;19/1/23;C1006;P114;6;MC1004
1886;22/4/23;C1029;P107;2;MC1002
1887;6/9/23;C1043;P118;2;MC1002
1888;9/7/23;C1006;P106;10;MC1002
1889;30/11/23;C1049;P108;6;MC1001
1890;7/10/23;C1031;P103;7;MC1001
1891;12/8/23;C1010;P113;7;MC1001
1892;5/11/23;C1037;P111;10;MC1003
1893;20/3/23;C1036;P117;5;MC1002
1894;13/1/23;C1008;P104;9;MC1003
1895;3/10/23;C1019;P118;3;MC1001
1896;12/8/23;C1039;P107;5;MC1004
1897;29/10/23;C1048;P111;7;MC1005
1898;28/10/23;C1010;P118;2;MC1001
1899;20/6/23;C1023;P113;6;MC1003
1900;28/4/23;C1003;P102;2;MC1001
1901;6/11/23;C1037;P113;10;MC1005
1902;23/6/23;C1002;P102;9;MC1004
1903;30/10/23;C1024;P102;2;MC1002
1904;3/7/23;C1029;P112;2;MC1002
1905;1/12/23;C1049;P113;4;MC1004
1906;8/3/23;C1008;P114;3;MC1003
1907;26/11/23;C1036;P101;9;MC1004
1908;6/4/23;C1030;P107;8;MC1001
1909;28/2/23;C1011;P117;5;MC1001
1910;6/8/23;C1022;P105;6;MC1004
1911;7/7/23;C1007;P117;1;MC1004
1912;1/6/23;C1009;P119;2;MC1003
1913;11/1/23;C1038;P117;3;MC1003
1914;11/9/23;C1025;P115;2;MC1003
1915;28/1/23;C1029;P113;6;MC1002
1916;18/11/23;C1044;P110;8;MC1005
1917;15/9/23;C1007;P115;8;MC1002
1918;27/2/23;C1050;P116;8;MC1001
1919;1/8/23;C1008;P116;9;MC1001
1920;27/5/23;C1038;P116;6;MC1001
1921;14/9/23;C1033;P101;10;MC1004
1922;18/4/23;C1024;P106;4;MC1004
1923;18/12/23;C1025;P109;10;MC1001
1924;10/3/23;C1029;P105;2;MC1005
1925;19/4/23;C1007;P114;5;MC1002
1926;29/6/23;C1010;P108;8;MC1004
1927;24/5/23;C1044;P116;6;MC1003
1928;16/12/23;C1008;P120;4;MC1005
1929;27/3/23;C1039;P113;5;MC1001
1930;20/12/23;C1033;P111;2;MC1002
1931;14/2/23;C1034;P103;6;MC1001
1932;18/7/23;C1044;P117;3;MC1004
1933;20/7/23;C1050;P105;5;MC1005
1934;24/5/23;C1006;P113;4;MC1005
1935;30/8/23;C1036;P105;4;MC1004
1936;4/7/23;C1030;P110;9;MC1001
1937;17/6/23;C1043;P111;4;MC1005
1938;25/7/23;C1045;P116;2;MC1002
1939;6/11/23;C1035;P114;6;MC1005
1940;7/4/23;C1020;P103;9;MC1002
1941;18/1/23;C1009;P112;7;MC1001
1942;1/2/23;C1016;P119;2;MC1002
1943;7/6/23;C1011;P103;6;MC1001
1944;5/11/23;C1032;P106;1;MC1001
1945;18/12/23;C1002;P115;8;MC1005
1946;10/10/23;C1047;P113;3;MC1003
1947;12/10/23;C1025;P108;1;MC1002
1948;19/8/23;C1026;P107;9;MC1001
1949;29/8/23;C1015;P108;8;MC1003
1950;19/8/23;C1012;P104;1;MC1003
1951;7/3/23;C1026;P104;7;MC1004
1952;17/11/23;C1029;P107;5;MC1001
1953;2/6/23;C1020;P109;4;MC1002
1954;19/1/23;C1013;P102;8;MC1001
1955;18/5/23;C1036;P115;9;MC1005
1956;27/1/23;C1011;P112;1;MC1005
1957;31/12/23;C1022;P108;1;MC1005
1958;9/3/23;C1012;P109;9;MC1003
1959;26/3/23;C1043;P116;8;MC1002
1960;18/9/23;C1018;P108;4;MC1003
1961;8/8/23;C1046;P117;5;MC1005
1962;6/8/23;C1027;P119;4;MC1004
1963;26/7/23;C1018;P109;8;MC1003
1964;27/4/23;C1044;P108;2;MC1002
1965;10/11/23;C1023;P111;1;MC1002
1966;7/1/23;C1008;P117;4;MC1004
1967;12/12/23;C1039;P109;6;MC1004
1968;4/4/23;C1032;P116;8;MC1001
1969;30/1/23;C1031;P114;1;MC1005
1970;24/12/23;C1019;P109;1;MC1004
1971;23/12/23;C1006;P116;9;MC1003
1972;4/12/23;C1023;P119;4;MC1003
1973;24/11/23;C1028;P117;2;MC1005
1974;22/3/23;C1009;P111;10;MC1002
1975;13/10/23;C1013;P112;10;MC1002
1976;18/10/23;C1034;P110;10;MC1005
1977;12/11/23;C1013;P114;3;MC1001
1978;7/6/23;C1017;P105;9;MC1003
1979;11/7/23;C1032;P117;3;MC1001
1980;5/3/23;C1010;P107;1;MC1003
1981;15/10/23;C1050;P103;6;MC1004
1982;9/3/23;C1018;P112;8;MC1003
1983;16/8/23;C1039;P109;8;MC1004
1984;22/2/23;C1033;P115;5;MC1003
1985;28/2/23;C1033;P113;1;MC1005
1986;3/10/23;C1006;P116;10;MC1003
1987;25/1/23;C1037;P102;6;MC1005
1988;26/10/23;C1013;P109;10;MC1005
1989;18/7/23;C1040;P112;7;MC1002
1990;22/12/23;C1029;P115;4;MC1004
1991;4/2/23;C1001;P106;4;MC1003
1992;8/4/23;C1050;P117;6;MC1005
1993;5/2/23;C1025;P104;4;MC1004
1994;9/7/23;C1021;P109;6;MC1001
1995;18/4/23;C1017;P113;8;MC1002
1996;7/7/23;C1007;P101;6;MC1004
1997;25/11/23;C1010;P120;4;MC1004
1998;18/6/23;C1019;P115;6;MC1004
1999;31/1/23;C1005;P109;3;MC1001
2000;10/10/23;C1048;P117;7;MC1005
2001;1/2/23;C1048;P116;9;MC1002
2002;12/1/23;C1009;P104;4;MC1003
2003;21/11/23;C1046;P109;7;MC1001
2004;11/4/23;C1030;P110;1;MC1001
2005;16/11/23;C1040;P105;4;MC1002
2006;17/4/23;C1040;P115;6;MC1005
2007;14/2/23;C1024;P111;4;MC1002
2008;17/5/23;C1020;P110;3;MC1001
2009;29/8/23;C1015;P107;10;MC1004
2010;3/6/23;C1018;P105;9;MC1004
2011;27/4/23;C1029;P117;3;MC1002
2012;19/8/23;C1047;P119;1;MC1001
2013;4/8/23;C1003;P116;7;MC1005
2014;28/6/23;C1010;P116;9;MC1004
2015;22/5/23;C1037;P107;1;MC1002
2016;24/12/23;C1008;P105;9;MC1004
2017;6/4/23;C1050;P113;3;MC1005
2018;29/4/23;C1015;P112;7;MC1005
2019;26/3/23;C1025;P107;3;MC1005
2020;14/9/23;C1045;P120;6;MC1002
2021;13/9/23;C1009;P102;4;MC1004
2022;6/7/23;C1003;P114;2;MC1003
2023;17/10/23;C1048;P117;3;MC1005
2024;5/8/23;C1015;P109;6;MC1003
2025;15/7/23;C1008;P105;9;MC1001
2026;18/8/23;C1005;P106;1;MC1002
2027;3/3/23;C1044;P110;5;MC1003
2028;24/10/23;C1047;P108;6;MC1004
2029;2/11/23;C1007;P109;1;MC1004
2030;22/7/23;C1019;P117;4;MC1001
2031;3/7/23;C1027;P114;1;MC1002
2032;20/4/23;C1043;P105;8;MC1001
2033;22/2/23;C1029;P120;8;MC1001
2034;27/3/23;C1022;P114;1;MC1005
2035;22/9/23;C1048;P105;7;MC1005
2036;6/12/23;C1050;P105;2;MC1002
2037;8/10/23;C1043;P112;7;MC1001
2038;1/10/23;C1029;P113;9;MC1004
2039;10/1/23;C1012;P104;2;MC1004
2040;17/8/23;C1023;P118;5;MC1005
2041;4/10/23;C1034;P108;3;MC1002
2042;6/7/23;C1042;P120;7;MC1005
2043;2/9/23;C1039;P113;4;MC1001
2044;27/3/23;C1016;P113;6;MC1003
2045;6/1/23;C1048;P111;3;MC1004
2046;14/3/23;C1045;P115;1;MC1003
2047;2/1/23;C1039;P108;10;MC1005
2048;27/6/23;C1019;P110;7;MC1003
2049;25/1/23;C1040;P107;4;MC1003
2050;4/1/23;C1030;P106;3;MC1002
2051;21/11/23;C1045;P103;2;MC1005
2052;23/8/23;C1015;P105;6;MC1003
2053;12/2/23;C1031;P101;5;MC1002
2054;3/10/23;C1001;P111;7;MC1003
2055;25/2/23;C1028;P111;1;MC1002
2056;28/2/23;C1045;P113;6;MC1001
2057;20/4/23;C1029;P109;7;MC1003
2058;23/9/23;C1048;P105;8;MC1003
2059;22/3/23;C1029;P101;1;MC1004
2060;5/8/23;C1006;P104;2;MC1005
2061;13/9/23;C1027;P118;6;MC1001
2062;22/2/23;C1016;P119;10;MC1005
2063;22/8/23;C1013;P117;3;MC1002
2064;24/4/23;C1032;P120;10;MC1003
2065;4/11/23;C1047;P115;2;MC1002
2066;27/2/23;C1023;P115;2;MC1005
2067;13/6/23;C1003;P101;8;MC1003
2068;16/5/23;C1026;P105;7;MC1003
2069;12/7/23;C1018;P112;3;MC1004
2070;30/11/23;C1040;P102;5;MC1004
2071;31/12/23;C1026;P109;6;MC1003
2072;8/4/23;C1005;P118;3;MC1004
2073;26/4/23;C1016;P120;3;MC1003
2074;24/8/23;C1043;P114;10;MC1005
2075;13/1/23;C1024;P105;6;MC1002
2076;24/9/23;C1018;P104;10;MC1003
2077;21/2/23;C1008;P109;4;MC1004
2078;6/9/23;C1012;P117;6;MC1002
2079;21/10/23;C1026;P116;4;MC1004
2080;19/4/23;C1006;P113;9;MC1001
2081;25/7/23;C1018;P110;8;MC1002
2082;30/12/23;C1003;P108;9;MC1001
2083;3/10/23;C1033;P101;10;MC1003
2084;14/9/23;C1048;P114;3;MC1004
2085;18/11/23;C1044;P108;2;MC1002
2086;1/5/23;C1045;P106;4;MC1005
2087;10/8/23;C1009;P109;6;MC1002
2088;20/1/23;C1049;P115;5;MC1002
2089;25/4/23;C1035;P110;3;MC1004
2090;3/2/23;C1014;P115;8;MC1002
2091;2/11/23;C1014;P108;8;MC1003
2092;24/11/23;C1036;P111;2;MC1005
2093;21/5/23;C1023;P105;6;MC1002
2094;11/12/23;C1010;P111;7;MC1004
2095;12/6/23;C1016;P120;8;MC1002
2096;13/11/23;C1027;P116;6;MC1003
2097;11/1/23;C1020;P105;9;MC1004
2098;1/1/23;C1003;P102;5;MC1005
2099;17/7/23;C1028;P106;7;MC1005
2100;15/1/23;C1010;P118;5;MC1002
2101;29/4/23;C1039;P102;2;MC1005
2102;22/4/23;C1016;P103;3;MC1003
2103;16/11/23;C1032;P105;7;MC1003
2104;12/6/23;C1019;P107;10;MC1005
2105;11/6/23;C1006;P118;8;MC1001
2106;19/9/23;C1022;P118;6;MC1001
2107;5/2/23;C1019;P118;3;MC1005
2108;27/12/23;C1034;P115;2;MC1002
2109;24/5/23;C1023;P117;4;MC1005
2110;24/1/23;C1043;P110;9;MC1001
2111;9/4/23;C1021;P104;6;MC1002
2112;4/10/23;C1036;P119;7;MC1005
2113;6/4/23;C1018;P115;9;MC1003
2114;19/10/23;C1028;P103;6;MC1004
2115;10/10/23;C1021;P101;3;MC1004
2116;15/8/23;C1034;P104;8;MC1001
2117;26/3/23;C1009;P109;1;MC1004
2118;18/1/23;C1002;P117;9;MC1003
2119;14/5/23;C1035;P119;6;MC1003
2120;11/12/23;C1001;P101;8;MC1002
2121;31/3/23;C1020;P110;4;MC1001
2122;9/1/23;C1008;P107;4;MC1003
2123;30/10/23;C1040;P116;7;MC1005
2124;17/12/23;C1050;P111;8;MC1005
2125;27/12/23;C1035;P101;10;MC1005
2126;16/5/23;C1046;P101;3;MC1005
2127;18/5/23;C1040;P118;2;MC1003
2128;26/11/23;C1008;P120;3;MC1003
2129;28/8/23;C1026;P114;8;MC1002
2130;5/2/23;C1035;P109;2;MC1001
2131;26/12/23;C1004;P116;9;MC1004
2132;1/4/23;C1039;P116;2;MC1003
2133;7/4/23;C1004;P103;4;MC1001
2134;21/6/23;C1005;P112;8;MC1003
2135;10/2/23;C1030;P112;9;MC1005
2136;19/2/23;C1034;P108;8;MC1003
2137;20/10/23;C1022;P106;6;MC1001
2138;18/2/23;C1032;P109;8;MC1002
2139;10/8/23;C1011;P117;6;MC1002
2140;5/8/23;C1028;P109;2;MC1003
2141;18/4/23;C1012;P117;9;MC1003
2142;21/9/23;C1001;P117;5;MC1001
2143;31/1/23;C1033;P113;7;MC1005
2144;26/3/23;C1007;P108;9;MC1004
2145;30/7/23;C1046;P118;8;MC1001
2146;30/12/23;C1039;P119;10;MC1001
2147;21/4/23;C1045;P116;1;MC1002
2148;9/4/23;C1020;P119;6;MC1003
2149;9/12/23;C1047;P113;10;MC1005
2150;19/2/23;C1020;P119;6;MC1003
2151;2/3/23;C1013;P108;1;MC1001
2152;22/2/23;C1044;P102;1;MC1003
2153;1/1/24;C1043;P120;4;MC1001
2154;9/10/23;C1034;P102;10;MC1004
2155;29/5/23;C1026;P117;2;MC1001
2156;3/7/23;C1034;P103;2;MC1003
2157;29/1/23;C1028;P116;8;MC1002
2158;21/2/23;C1038;P107;7;MC1002
2159;2/4/23;C1029;P103;9;MC1004
2160;5/6/23;C1022;P111;6;MC1002
2161;26/6/23;C1035;P102;3;MC1005
2162;19/12/23;C1017;P120;1;MC1005
2163;23/10/23;C1007;P110;10;MC1001
2164;11/12/23;C1029;P113;9;MC1003
2165;26/8/23;C1032;P116;8;MC1005
2166;24/3/23;C1041;P106;6;MC1005
2167;10/10/23;C1019;P107;9;MC1002
2168;2/2/23;C1020;P105;4;MC1001
2169;15/7/23;C1004;P107;10;MC1002
2170;20/1/23;C1027;P112;7;MC1003
2171;15/9/23;C1007;P109;8;MC1002
2172;20/12/23;C1036;P112;4;MC1002
2173;28/10/23;C1046;P120;8;MC1004
2174;5/4/23;C1038;P115;2;MC1001
2175;22/6/23;C1009;P111;3;MC1001
2176;4/1/23;C1015;P105;10;MC1001
2177;30/7/23;C1017;P113;7;MC1004
2178;17/7/23;C1043;P111;9;MC1001
2179;6/1/23;C1045;P118;9;MC1003
2180;27/5/23;C1010;P107;9;MC1005
2181;25/4/23;C1020;P106;3;MC1004
2182;11/4/23;C1040;P109;8;MC1005
2183;12/8/23;C1019;P104;8;MC1004
2184;7/2/23;C1041;P115;5;MC1003
2185;3/12/23;C1018;P113;2;MC1005
2186;1/4/23;C1041;P118;2;MC1004
2187;24/8/23;C1040;P109;2;MC1003
2188;19/10/23;C1003;P120;8;MC1001
2189;15/10/23;C1044;P101;9;MC1004
2190;22/11/23;C1040;P105;9;MC1004
2191;5/2/23;C1009;P107;7;MC1002
2192;14/10/23;C1010;P103;4;MC1003
2193;2/6/23;C1027;P113;10;MC1004
2194;19/2/23;C1039;P105;7;MC1003
2195;12/1/23;C1050;P103;2;MC1005
2196;10/3/23;C1042;P104;3;MC1002
2197;21/1/23;C1011;P105;9;MC1002
2198;29/5/23;C1023;P106;3;MC1005
2199;20/12/23;C1050;P101;6;MC1003
2200;20/10/23;C1002;P101;8;MC1003
2201;19/11/23;C1044;P113;8;MC1002
2202;31/10/23;C1010;P104;1;MC1002
2203;31/1/23;C1010;P102;7;MC1002
2204;15/1/23;C1020;P116;8;MC1002
2205;3/6/23;C1038;P117;9;MC1003
2206;26/3/23;C1045;P102;5;MC1004
2207;13/8/23;C1037;P109;7;MC1001
2208;5/6/23;C1047;P101;8;MC1002
2209;16/12/23;C1020;P118;8;MC1005
2210;15/12/23;C1002;P110;6;MC1002
2211;2/3/23;C1006;P114;9;MC1001
2212;20/3/23;C1004;P105;2;MC1004
2213;13/2/23;C1045;P116;7;MC1005
2214;9/6/23;C1046;P108;9;MC1002
2215;20/3/23;C1006;P101;8;MC1002
2216;6/5/23;C1003;P114;4;MC1004
2217;8/10/23;C1044;P110;8;MC1004
2218;25/2/23;C1007;P115;5;MC1002
2219;18/1/23;C1039;P104;8;MC1005
2220;17/7/23;C1045;P102;8;MC1004
2221;4/3/23;C1015;P111;4;MC1003
2222;6/12/23;C1004;P115;10;MC1003
2223;20/10/23;C1027;P115;10;MC1004
2224;23/6/23;C1024;P115;8;MC1001
2225;15/4/23;C1008;P106;5;MC1002
2226;13/5/23;C1015;P115;7;MC1002
2227;2/10/23;C1021;P120;5;MC1002
2228;8/6/23;C1006;P108;3;MC1005
2229;22/5/23;C1050;P114;8;MC1004
2230;21/1/23;C1020;P103;2;MC1002
2231;22/5/23;C1022;P106;4;MC1002
2232;1/1/24;C1008;P119;9;MC1004
2233;24/1/23;C1030;P102;4;MC1004
2234;12/3/23;C1045;P114;5;MC1002
2235;1/4/23;C1026;P114;7;MC1003
2236;19/7/23;C1001;P111;4;MC1002
2237;5/2/23;C1001;P117;4;MC1005
2238;31/8/23;C1008;P119;3;MC1002
2239;7/10/23;C1013;P104;6;MC1004
2240;6/10/23;C1042;P103;3;MC1001
2241;16/12/23;C1018;P106;8;MC1003
2242;10/8/23;C1009;P118;2;MC1003
2243;31/3/23;C1025;P113;6;MC1004
2244;22/2/23;C1024;P103;5;MC1002
2245;31/10/23;C1046;P116;7;MC1005
2246;20/1/23;C1033;P117;9;MC1004
2247;31/8/23;C1050;P110;7;MC1005
2248;23/12/23;C1021;P110;9;MC1003
2249;14/10/23;C1036;P116;2;MC1003
2250;28/9/23;C1037;P106;10;MC1001
2251;24/9/23;C1029;P110;8;MC1005
2252;1/2/23;C1039;P106;7;MC1002
2253;3/12/23;C1006;P114;1;MC1004
2254;10/3/23;C1003;P112;10;MC1003
2255;13/12/23;C1004;P101;9;MC1004
2256;8/8/23;C1043;P119;5;MC1005
2257;29/4/23;C1025;P120;6;MC1001
2258;10/10/23;C1012;P114;5;MC1005
2259;13/4/23;C1006;P101;3;MC1003
2260;8/12/23;C1027;P119;9;MC1002
2261;17/1/23;C1033;P115;1;MC1003
2262;21/4/23;C1044;P117;4;MC1001
2263;16/12/23;C1034;P109;5;MC1001
2264;15/11/23;C1043;P117;4;MC1001
2265;10/8/23;C1031;P103;10;MC1003
2266;24/8/23;C1014;P118;10;MC1003
2267;10/1/23;C1041;P106;1;MC1003
2268;28/5/23;C1015;P105;5;MC1001
2269;22/10/23;C1037;P107;5;MC1002
2270;1/10/23;C1030;P101;5;MC1002
2271;13/9/23;C1022;P109;8;MC1003
2272;15/11/23;C1021;P106;2;MC1005
2273;13/9/23;C1040;P103;10;MC1005
2274;26/11/23;C1017;P105;5;MC1004
2275;10/1/23;C1004;P114;2;MC1001
2276;5/6/23;C1022;P112;2;MC1001
2277;16/11/23;C1025;P108;5;MC1002
2278;7/5/23;C1034;P117;7;MC1003
2279;24/1/23;C1016;P116;2;MC1004
2280;20/11/23;C1015;P110;5;MC1002
2281;8/4/23;C1050;P110;9;MC1005
2282;29/7/23;C1012;P113;10;MC1002
2283;19/10/23;C1008;P119;3;MC1002
2284;16/11/23;C1035;P112;8;MC1004
2285;11/5/23;C1030;P107;9;MC1005
2286;11/9/23;C1024;P119;8;MC1001
2287;1/1/24;C1047;P101;6;MC1004
2288;28/9/23;C1020;P113;8;MC1002
2289;13/1/23;C1035;P120;5;MC1001
2290;23/8/23;C1040;P120;5;MC1005
2291;18/9/23;C1011;P116;3;MC1004
2292;7/5/23;C1016;P108;3;MC1001
2293;25/3/23;C1038;P107;6;MC1004
2294;28/1/23;C1027;P106;10;MC1002
2295;11/3/23;C1022;P119;4;MC1001
2296;24/9/23;C1032;P103;1;MC1005
2297;31/3/23;C1008;P101;1;MC1004
2298;6/3/23;C1023;P115;2;MC1004
2299;11/8/23;C1050;P120;2;MC1005
2300;7/9/23;C1008;P111;9;MC1002
2301;23/5/23;C1023;P118;7;MC1005
2302;26/5/23;C1022;P119;9;MC1003
2303;1/2/23;C1021;P113;8;MC1001
2304;18/4/23;C1014;P104;1;MC1002
2305;11/9/23;C1038;P106;6;MC1003
2306;14/7/23;C1025;P107;4;MC1001
2307;2/1/23;C1039;P104;6;MC1001
2308;29/5/23;C1001;P107;6;MC1004
2309;19/1/23;C1039;P118;7;MC1001
2310;5/6/23;C1028;P107;9;MC1002
2311;11/3/23;C1012;P108;3;MC1005
2312;31/3/23;C1022;P106;10;MC1002
2313;12/12/23;C1042;P115;7;MC1005
2314;5/7/23;C1046;P109;8;MC1002
2315;15/5/23;C1013;P101;8;MC1004
2316;28/10/23;C1043;P110;1;MC1005
2317;4/11/23;C1049;P107;7;MC1003
2318;20/12/23;C1029;P118;6;MC1005
2319;7/2/23;C1048;P101;3;MC1001
2320;29/7/23;C1019;P105;2;MC1001
2321;30/11/23;C1047;P102;1;MC1003
2322;27/6/23;C1018;P113;5;MC1002
2323;8/4/23;C1014;P111;8;MC1001
2324;21/8/23;C1030;P115;6;MC1001
2325;22/1/23;C1047;P114;7;MC1002
2326;15/1/23;C1008;P102;10;MC1004
2327;10/7/23;C1006;P101;7;MC1001
2328;17/5/23;C1039;P104;5;MC1003
2329;8/11/23;C1029;P106;8;MC1001
2330;4/2/23;C1029;P111;3;MC1004
2331;7/1/23;C1042;P119;9;MC1003
2332;24/11/23;C1029;P117;8;MC1005
2333;28/6/23;C1021;P105;2;MC1003
2334;14/12/23;C1034;P106;1;MC1004
2335;16/3/23;C1047;P103;7;MC1004
2336;14/8/23;C1001;P116;4;MC1001
2337;24/10/23;C1037;P104;9;MC1002
2338;17/2/23;C1024;P109;1;MC1002
2339;30/10/23;C1009;P111;10;MC1003
2340;11/1/23;C1048;P107;1;MC1004
2341;5/9/23;C1050;P105;5;MC1005
2342;5/11/23;C1001;P112;1;MC1004
2343;29/7/23;C1007;P110;10;MC1003
2344;1/2/23;C1050;P104;8;MC1004
2345;24/3/23;C1033;P120;6;MC1004
2346;29/1/23;C1028;P105;8;MC1005
2347;22/12/23;C1012;P109;9;MC1005
2348;5/10/23;C1015;P113;3;MC1004
2349;18/7/23;C1021;P104;8;MC1005
2350;24/6/23;C1033;P114;4;MC1002
2351;1/7/23;C1016;P104;8;MC1005
2352;18/5/23;C1030;P110;4;MC1003
2353;23/7/23;C1029;P115;1;MC1005
2354;6/12/23;C1023;P106;1;MC1001
2355;9/4/23;C1034;P116;7;MC1002
2356;1/8/23;C1030;P103;1;MC1001
2357;17/11/23;C1026;P118;8;MC1003
2358;27/4/23;C1004;P113;6;MC1005
2359;8/6/23;C1022;P108;5;MC1002
2360;16/4/23;C1015;P106;2;MC1002
2361;19/5/23;C1037;P115;8;MC1005
2362;6/12/23;C1014;P108;1;MC1002
2363;2/8/23;C1023;P117;1;MC1001
2364;27/4/23;C1033;P110;3;MC1002
2365;18/1/23;C1007;P119;5;MC1004
2366;13/1/23;C1017;P118;3;MC1004
2367;20/7/23;C1011;P102;3;MC1001
2368;10/7/23;C1018;P113;6;MC1003
2369;12/11/23;C1045;P103;1;MC1003
2370;5/9/23;C1002;P115;4;MC1004
2371;26/9/23;C1034;P118;7;MC1005
2372;1/1/24;C1031;P104;6;MC1005
2373;23/3/23;C1039;P105;8;MC1003
2374;8/2/23;C1039;P116;5;MC1002
2375;14/10/23;C1032;P102;5;MC1004
2376;23/2/23;C1046;P111;10;MC1003
2377;21/6/23;C1049;P114;2;MC1005
2378;20/5/23;C1010;P111;10;MC1004
2379;22/1/23;C1010;P108;3;MC1003
2380;25/3/23;C1017;P103;10;MC1002
2381;10/12/23;C1010;P105;3;MC1002
2382;17/6/23;C1024;P116;9;MC1002
2383;12/10/23;C1008;P104;9;MC1005
2384;4/1/23;C1033;P117;1;MC1004
2385;1/12/23;C1018;P119;2;MC1004
2386;14/2/23;C1041;P119;5;MC1004
2387;21/12/23;C1049;P102;9;MC1005
2388;8/10/23;C1013;P103;1;MC1001
2389;8/10/23;C1018;P117;8;MC1001
2390;27/3/23;C1014;P112;3;MC1005
2391;22/12/23;C1023;P110;10;MC1003
2392;16/6/23;C1017;P105;2;MC1004
2393;30/9/23;C1042;P105;9;MC1002
2394;19/12/23;C1037;P117;5;MC1004
2395;12/9/23;C1038;P114;8;MC1003
2396;10/8/23;C1024;P112;7;MC1003
2397;6/5/23;C1003;P113;8;MC1001
2398;5/7/23;C1024;P102;4;MC1003
2399;28/8/23;C1002;P116;1;MC1005
2400;4/6/23;C1013;P114;1;MC1002
2401;9/9/23;C1043;P116;7;MC1004
2402;21/5/23;C1003;P104;9;MC1005
2403;15/6/23;C1025;P116;10;MC1005
2404;10/7/23;C1013;P117;8;MC1003
2405;9/7/23;C1002;P112;1;MC1002
2406;22/10/23;C1020;P117;6;MC1003
2407;3/12/23;C1025;P111;6;MC1005
2408;24/6/23;C1014;P119;3;MC1005
2409;1/12/23;C1015;P108;10;MC1005
2410;18/4/23;C1039;P111;10;MC1003
2411;16/12/23;C1008;P109;9;MC1002
2412;25/4/23;C1037;P107;10;MC1002
2413;30/5/23;C1024;P115;10;MC1004
2414;1/9/23;C1048;P102;4;MC1002
2415;23/4/23;C1001;P119;3;MC1001
2416;29/11/23;C1033;P105;1;MC1002
2417;7/5/23;C1044;P105;3;MC1005
2418;19/10/23;C1010;P107;6;MC1001
2419;10/10/23;C1050;P109;9;MC1004
2420;3/2/23;C1021;P115;10;MC1001
2421;15/6/23;C1008;P111;4;MC1001
2422;8/1/23;C1034;P119;2;MC1002
2423;26/7/23;C1032;P104;3;MC1004
2424;17/2/23;C1040;P105;8;MC1002
2425;3/7/23;C1005;P105;1;MC1004
2426;21/7/23;C1005;P101;9;MC1001
2427;19/5/23;C1005;P101;2;MC1002
2428;11/2/23;C1019;P120;10;MC1004
2429;21/10/23;C1043;P112;4;MC1003
2430;2/12/23;C1044;P107;10;MC1004
2431;21/3/23;C1036;P101;6;MC1005
2432;9/12/23;C1047;P120;6;MC1005
2433;28/6/23;C1009;P107;5;MC1002
2434;30/12/23;C1014;P104;2;MC1004
2435;9/9/23;C1046;P114;10;MC1004
2436;2/9/23;C1032;P103;4;MC1003
2437;29/10/23;C1045;P106;8;MC1005
2438;2/12/23;C1013;P110;6;MC1001
2439;3/9/23;C1018;P114;7;MC1001
2440;17/4/23;C1035;P116;6;MC1005
2441;14/4/23;C1018;P109;5;MC1003
2442;6/9/23;C1008;P112;3;MC1002
2443;15/1/23;C1006;P107;5;MC1001
2444;25/2/23;C1047;P105;6;MC1001
2445;22/4/23;C1040;P119;7;MC1004
2446;12/9/23;C1050;P118;7;MC1001
2447;29/1/23;C1048;P119;6;MC1001
2448;2/5/23;C1050;P116;7;MC1001
2449;19/7/23;C1045;P104;10;MC1001
2450;23/5/23;C1021;P109;10;MC1001
2451;19/6/23;C1029;P106;7;MC1001
2452;12/11/23;C1032;P117;9;MC1002
2453;30/4/23;C1047;P111;8;MC1004
2454;2/8/23;C1040;P117;2;MC1005
2455;25/7/23;C1003;P120;6;MC1001
2456;21/1/23;C1036;P118;3;MC1004
2457;5/12/23;C1032;P120;7;MC1005
2458;3/10/23;C1023;P108;1;MC1003
2459;11/12/23;C1020;P106;4;MC1002
2460;11/7/23;C1007;P118;4;MC1002
2461;4/6/23;C1002;P118;10;MC1003
2462;2/4/23;C1028;P115;7;MC1003
2463;13/7/23;C1009;P108;2;MC1004
2464;24/2/23;C1018;P101;9;MC1003
2465;19/9/23;C1018;P102;10;MC1002
2466;30/1/23;C1019;P108;10;MC1003
2467;23/5/23;C1010;P101;10;MC1005
2468;2/4/23;C1048;P106;2;MC1004
2469;23/11/23;C1016;P110;1;MC1005
2470;23/11/23;C1012;P110;8;MC1005
